"respondent_id";"collector_id";"date_created";"date_modified";"ip_address";"email_address";"first_name";"last_name";"custom_1";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para�aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"En promedio, �Cu�ntas horas por semana tuvo que dedicar a las actividades desarrolladas fuera de clase? Seleccione un n�mero.";"Teniendo en cuenta las caracter�sticas del curso/modulo/etc., �c�mo considera la carga acad�mica que tuvo que asumir durante el desarrollo de las actividades propuestas?";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con el siguiente enunciado:";"En una escala de 1 a 5 (siendo 1 el m�nimo y 5 el m�ximo) valore el aporte de cada una de las siguientes actividades a su proceso de aprendizaje. Recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con el siguiente enunciado.";
"5368926199";"97861900";"2017-05-26 21:21:29";"2017-05-29 14:40:00";"181.61.33.46";"Login estudiante13749";"";"";"";"2";"3";"4";"2";"3";"2";"2";"4";"2";"0";"2";"1";"9";"5";"2";"4";"2";"4";"2";"4";"4";"5";"3";"0";"1";"1";"0";"1";"3";"5";"5";"5";"1";"1";"4";"4";"2";"1";"4";"4";"4";"4";"5";
"5368926095";"97861900";"2017-05-26 19:54:05";"2017-05-26 22:13:49";"190.24.108.216";"Login estudiante3502";"";"";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"11";"5";"5";"5";"5";"5";"5";"5";"5";"3";"4";"5";"0";"5";"0";"5";"5";"5";"5";"5";"3";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"5368925668";"97861900";"2017-05-26 21:19:01";"2017-05-26 21:28:57";"200.118.90.243";"Login estudiante11618";"";"";"";"4";"4";"3";"4";"5";"5";"0";"4";"4";"0";"0";"0";"5";"4";"3";"4";"4";"4";"2";"4";"4";"4";"3";"";"3";"5";"0";"3";"3";"3";"4";"5";"3";"5";"5";"5";"5";"4";"5";"4";"3";"2";"4";
"5368924951";"97861900";"2017-05-26 21:16:55";"2017-05-26 21:26:53";"157.253.241.196";"Login estudiante8433";"";"";"";"3";"5";"4";"4";"5";"4";"5";"5";"4";"4";"4";"4";"6";"3";"3";"4";"4";"5";"4";"5";"4";"3";"0";"0";"4";"4";"0";"5";"5";"4";"3";"3";"4";"4";"5";"5";"4";"5";"4";"5";"3";"4";"5";
"5368924832";"97861900";"2017-05-26 21:06:43";"2017-05-26 21:24:37";"181.57.251.18";"Login estudiante16410";"";"";"";"4";"3";"5";"5";"5";"4";"2";"4";"4";"4";"3";"5";"7";"5";"5";"5";"5";"5";"5";"5";"5";"5";"0";"0";"";"5";"0";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"5368924661";"97861900";"2017-05-26 21:16:03";"2017-05-26 22:32:33";"190.158.44.120";"Login estudiante11111";"";"";"";"4";"4";"4";"4";"4";"4";"4";"4";"4";"3";"4";"3";"4";"4";"4";"2";"4";"2";"3";"5";"4";"4";"3";"0";"0";"3";"0";"5";"5";"4";"4";"2";"4";"3";"2";"1";"3";"2";"2";"2";"2";"2";"4";
"5368924603";"97861900";"2017-05-26 21:15:49";"2017-05-26 21:48:27";"200.118.74.76";"Login estudiante16411";"";"";"";"4";"4";"5";"5";"5";"4";"1";"4";"3";"5";"4";"3";"9";"4";"3";"5";"4";"4";"1";"3";"5";"5";"0";"0";"3";"4";"0";"5";"4";"4";"4";"3";"4";"4";"3";"4";"1";"2";"3";"3";"3";"1";"3";
"5368924195";"97861900";"2017-05-26 21:14:13";"2017-05-28 19:05:59";"190.27.100.1";"Login estudiante6552";"";"";"";"2";"3";"4";"4";"3";"4";"3";"4";"2";"4";"4";"3";"5";"4";"3";"4";"4";"2";"1";"3";"3";"3";"3";"2";"2";"1";"2";"3";"3";"2";"3";"2";"2";"2";"4";"4";"1";"2";"1";"1";"1";"1";"2";
"5368922897";"97861900";"2017-05-26 21:09:31";"2017-05-26 21:17:02";"186.30.139.90";"Login estudiante10440";"";"";"";"3";"3";"4";"4";"5";"4";"5";"4";"4";"4";"4";"4";"8";"3";"4";"4";"4";"4";"4";"4";"3";"2";"3";"4";"5";"5";"3";"4";"5";"2";"4";"4";"4";"3";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"5368919063";"97861900";"2017-05-26 20:54:10";"2017-05-26 21:27:23";"181.56.170.56";"Login estudiante11593";"";"";"";"4";"4";"4";"4";"4";"4";"3";"4";"4";"3";"3";"4";"8";"4";"4";"4";"4";"4";"4";"4";"4";"5";"5";"4";"0";"4";"0";"5";"4";"5";"5";"4";"3";"3";"4";"4";"4";"3";"3";"4";"3";"3";"4";
"5368918062";"97861900";"2017-05-26 20:53:32";"2017-05-26 20:56:33";"152.200.248.219";"Login estudiante16412";"";"";"";"5";"4";"4";"5";"5";"4";"4";"4";"4";"4";"4";"4";"5";"4";"5";"5";"5";"4";"5";"4";"4";"5";"3";"0";"0";"4";"0";"5";"4";"5";"5";"5";"5";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";
"5368917643";"97861900";"2017-05-26 20:52:08";"2017-05-26 21:13:18";"177.252.254.238";"Login estudiante13907";"";"";"";"5";"4";"3";"5";"5";"4";"2";"4";"4";"3";"3";"3";"5";"4";"3";"2";"4";"4";"4";"3";"4";"3";"4";"0";"0";"5";"0";"2";"3";"3";"3";"4";"3";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"5368916907";"97861900";"2017-05-26 20:49:52";"2017-05-26 20:54:33";"190.25.43.241";"Login estudiante8320";"";"";"";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"11";"5";"3";"3";"3";"3";"3";"3";"3";"3";"5";"5";"4";"5";"1";"4";"5";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"2";
"5368916624";"97861900";"2017-05-26 20:48:18";"2017-05-26 21:18:31";"190.217.96.161";"Login estudiante16413";"";"";"";"2";"1";"4";"2";"2";"4";"1";"1";"1";"3";"2";"2";"4";"4";"2";"4";"2";"3";"3";"3";"2";"4";"0";"0";"0";"2";"0";"3";"3";"2";"1";"1";"1";"1";"2";"2";"4";"0";"2";"4";"3";"1";"1";
"5368916493";"97861900";"2017-05-26 20:48:22";"2017-05-26 21:03:02";"190.84.133.177";"Login estudiante5462";"";"";"";"4";"4";"3";"4";"4";"3";"3";"3";"3";"3";"3";"3";"9";"4";"4";"4";"4";"3";"4";"4";"4";"3";"0";"0";"0";"4";"0";"4";"3";"3";"3";"3";"3";"3";"4";"4";"4";"4";"3";"4";"4";"3";"3";
"5368915641";"97861900";"2017-05-26 20:44:55";"2017-05-26 21:02:03";"186.155.145.131";"Login estudiante6283";"";"";"";"4";"5";"5";"4";"5";"5";"4";"4";"4";"5";"5";"2";"4";"5";"5";"4";"5";"5";"4";"5";"4";"5";"0";"0";"5";"2";"0";"5";"3";"5";"5";"5";"5";"5";"5";"5";"5";"3";"4";"3";"3";"2";"3";
"5368915551";"97861900";"2017-05-26 20:41:39";"2017-05-26 20:56:05";"192.31.0.5";"Login estudiante7652";"";"";"";"5";"5";"5";"4";"4";"3";"4";"5";"5";"0";"0";"0";"3";"3";"0";"0";"4";"4";"2";"3";"3";"3";"0";"0";"0";"4";"0";"3";"0";"2";"3";"3";"4";"4";"3";"3";"3";"4";"5";"5";"4";"5";"4";
"5368915378";"97861900";"2017-05-26 20:44:27";"2017-05-26 20:54:25";"177.252.254.117";"Login estudiante12146";"";"";"";"4";"4";"4";"4";"4";"4";"4";"5";"5";"5";"5";"4";"7";"3";"4";"5";"5";"5";"5";"5";"4";"4";"0";"0";"4";"5";"0";"5";"4";"4";"4";"4";"4";"4";"5";"5";"4";"4";"4";"5";"5";"4";"4";
"5368915336";"97861900";"2017-05-26 20:43:56";"2017-05-26 20:50:43";"181.156.207.201";"Login estudiante13737";"";"";"";"0";"0";"5";"4";"5";"4";"0";"4";"5";"0";"0";"0";"9";"5";"0";"4";"4";"4";"4";"4";"4";"2";"0";"4";"0";"4";"0";"3";"2";"4";"3";"3";"0";"2";"4";"4";"4";"4";"4";"4";"2";"4";"4";
"5368915197";"97861900";"2017-05-26 20:43:03";"2017-05-26 20:51:19";"200.119.63.86";"Login estudiante16414";"";"";"";"3";"3";"5";"2";"5";"2";"3";"2";"3";"2";"3";"3";"6";"4";"3";"5";"2";"3";"2";"3";"2";"4";"0";"0";"2";"3";"0";"2";"0";"5";"5";"5";"3";"2";"4";"4";"2";"2";"3";"3";"3";"3";"4";
"5368914949";"97861900";"2017-05-26 20:42:46";"2017-05-26 20:56:11";"161.18.32.128";"Login estudiante13330";"";"";"";"3";"2";"2";"5";"5";"3";"2";"5";"4";"2";"2";"3";"9";"4";"5";"4";"5";"4";"0";"5";"5";"5";"5";"5";"0";"5";"0";"5";"5";"3";"4";"5";"0";"5";"5";"5";"4";"5";"4";"5";"5";"5";"4";
"5368914573";"97861900";"2017-05-26 20:41:42";"2017-05-26 21:00:39";"177.252.251.65";"Login estudiante16415";"";"";"";"3";"2";"4";"5";"4";"3";"4";"4";"4";"3";"3";"0";"5";"3";"3";"4";"4";"5";"4";"4";"4";"5";"0";"4";"0";"3";"0";"5";"0";"5";"4";"4";"3";"4";"5";"5";"4";"4";"4";"4";"3";"3";"4";
"5368914497";"97861900";"2017-05-26 20:41:35";"2017-05-26 20:50:11";"186.31.146.45";"Login estudiante13335";"";"";"";"5";"5";"5";"5";"5";"3";"1";"2";"2";"2";"2";"3";"5";"3";"3";"4";"4";"3";"4";"5";"4";"4";"2";"4";"1";"3";"0";"3";"3";"5";"5";"4";"3";"2";"5";"5";"4";"2";"2";"3";"3";"2";"4";
"5368914413";"97861900";"2017-05-26 20:41:26";"2017-05-26 22:03:58";"181.55.210.140";"Login estudiante16416";"";"";"";"3";"1";"2";"4";"4";"3";"2";"4";"4";"4";"4";"3";"17";"4";"2";"4";"4";"4";"4";"4";"5";"4";"4";"4";"2";"3";"2";"5";"4";"4";"4";"4";"3";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";
"5368914263";"97861900";"2017-05-26 20:40:53";"2017-05-26 20:54:02";"186.84.42.139";"Login estudiante4530";"";"";"";"4";"3";"3";"4";"5";"2";"4";"5";"4";"3";"2";"3";"11";"4";"3";"2";"4";"4";"2";"2";"3";"2";"0";"0";"4";"4";"0";"5";"3";"4";"3";"3";"3";"3";"5";"4";"2";"4";"4";"3";"3";"3";"3";
"5368912849";"97861900";"2017-05-26 20:36:15";"2017-05-26 20:43:11";"186.28.219.14";"Login estudiante13752";"";"";"";"5";"5";"4";"4";"4";"4";"4";"4";"5";"5";"4";"5";"11";"5";"5";"4";"5";"5";"4";"5";"5";"5";"0";"0";"0";"5";"0";"5";"5";"3";"3";"0";"0";"4";"5";"5";"5";"5";"5";"5";"4";"5";"5";
"5368912562";"97861900";"2017-05-26 20:35:10";"2017-05-26 20:41:57";"181.54.56.161";"Login estudiante16417";"";"";"";"3";"3";"5";"5";"5";"5";"5";"4";"4";"5";"5";"3";"5";"4";"2";"5";"5";"5";"5";"3";"5";"3";"3";"3";"3";"3";"4";"5";"5";"3";"3";"4";"4";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"5368912305";"97861900";"2017-05-26 20:34:40";"2017-05-26 20:39:50";"181.148.65.125";"Login estudiante8363";"";"";"";"4";"2";"5";"5";"5";"4";"3";"2";"4";"2";"4";"4";"4";"3";"2";"4";"4";"4";"4";"4";"4";"4";"4";"4";"1";"3";"0";"4";"4";"4";"4";"4";"4";"2";"4";"2";"4";"3";"2";"4";"4";"4";"4";
"5368911714";"97861900";"2017-05-26 20:32:23";"2017-05-26 20:37:10";"186.28.101.21";"Login estudiante6940";"";"";"";"1";"2";"1";"5";"5";"4";"5";"5";"5";"5";"4";"4";"11";"5";"4";"5";"5";"5";"5";"5";"5";"4";"4";"0";"4";"5";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"5368911044";"97861900";"2017-05-26 20:29:36";"2017-05-26 20:39:14";"186.83.129.190";"Login estudiante8322";"";"";"";"5";"3";"5";"3";"5";"2";"5";"4";"5";"4";"5";"4";"7";"4";"3";"2";"4";"4";"4";"4";"5";"5";"0";"0";"0";"4";"0";"5";"5";"5";"5";"5";"5";"4";"4";"4";"3";"4";"4";"4";"5";"4";"5";
"5368910076";"97861900";"2017-05-26 20:27:12";"2017-05-26 20:35:50";"186.29.48.30";"Login estudiante6824";"";"";"";"4";"4";"4";"5";"4";"5";"5";"5";"5";"0";"0";"4";"4";"4";"5";"5";"5";"5";"5";"4";"5";"3";"0";"0";"4";"4";"0";"4";"5";"5";"5";"4";"3";"4";"5";"5";"5";"5";"5";"4";"4";"4";"5";
"5368909889";"97861900";"2017-05-26 20:27:10";"2017-05-26 20:31:31";"186.30.75.21";"Login estudiante6879";"";"";"";"3";"2";"5";"4";"5";"5";"5";"5";"5";"5";"5";"3";"7";"5";"4";"5";"5";"5";"5";"5";"4";"4";"0";"0";"3";"5";"0";"5";"5";"3";"3";"4";"3";"3";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"5368909385";"97861900";"2017-05-26 20:25:34";"2017-05-26 20:34:44";"157.253.146.156";"Login estudiante3885";"";"";"";"5";"5";"5";"4";"5";"3";"4";"5";"4";"4";"4";"0";"3";"4";"2";"3";"4";"4";"3";"3";"3";"2";"0";"0";"0";"4";"0";"3";"2";"1";"4";"3";"4";"3";"5";"5";"4";"5";"5";"5";"3";"5";"5";
"5368909333";"97861900";"2017-05-26 20:25:33";"2017-05-26 20:35:30";"190.156.107.199";"Login estudiante16418";"";"";"";"1";"2";"4";"4";"4";"5";"3";"4";"3";"4";"4";"1";"3";"3";"2";"2";"2";"2";"2";"2";"1";"3";"0";"0";"2";"2";"0";"1";"0";"4";"3";"2";"1";"1";"4";"3";"1";"1";"1";"4";"2";"3";"4";
"5368909231";"97861900";"2017-05-26 20:25:11";"2017-05-26 20:30:03";"201.245.208.13";"Login estudiante13731";"";"";"";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"7";"4";"5";"5";"5";"5";"5";"5";"4";"4";"4";"4";"0";"4";"0";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"5368908883";"97861900";"2017-05-26 20:24:02";"2017-05-26 20:41:21";"152.201.198.18";"Login estudiante8404";"";"";"";"4";"4";"4";"4";"4";"3";"2";"5";"4";"0";"0";"0";"5";"5";"5";"5";"2";"4";"2";"3";"4";"5";"0";"0";"0";"5";"0";"3";"5";"5";"5";"5";"1";"1";"5";"5";"4";"4";"4";"3";"2";"5";"5";
"5368908835";"97861900";"2017-05-26 20:18:32";"2017-05-26 20:29:10";"190.24.123.251";"Login estudiante4313";"";"";"";"2";"2";"4";"2";"2";"1";"2";"2";"2";"3";"3";"2";"13";"5";"2";"2";"2";"2";"2";"3";"2";"1";"0";"0";"2";"2";"0";"1";"3";"1";"2";"2";"1";"1";"3";"4";"2";"2";"2";"2";"2";"3";"2";
"5368908688";"97861900";"2017-05-26 20:23:19";"2017-05-26 20:53:18";"177.252.252.76";"Login estudiante5601";"";"";"";"3";"3";"5";"4";"4";"4";"4";"4";"4";"3";"0";"2";"5";"4";"3";"5";"4";"4";"5";"4";"5";"5";"0";"0";"4";"3";"0";"4";"5";"4";"3";"4";"3";"3";"5";"4";"4";"5";"4";"5";"5";"4";"5";
"5368908281";"97861900";"2017-05-26 20:21:50";"2017-05-26 20:40:07";"186.30.74.152";"Login estudiante16419";"";"";"";"4";"3";"1";"4";"5";"3";"5";"5";"5";"5";"5";"4";"7";"4";"3";"4";"5";"5";"4";"4";"5";"3";"0";"0";"4";"4";"4";"4";"4";"5";"5";"5";"2";"3";"5";"5";"3";"4";"3";"4";"4";"3";"5";
"5368907987";"97861900";"2017-05-26 20:20:57";"2017-05-26 20:33:09";"186.87.74.104";"Login estudiante4505";"";"";"";"4";"3";"5";"4";"4";"5";"2";"3";"3";"3";"3";"3";"16";"4";"3";"3";"3";"3";"3";"2";"5";"3";"4";"";"0";"3";"0";"5";"3";"4";"2";"2";"2";"4";"5";"2";"4";"4";"4";"2";"2";"4";"5";
"5368907929";"97861900";"2017-05-26 20:20:51";"2017-05-26 20:34:30";"186.30.74.152";"Login estudiante16420";"";"";"";"4";"3";"2";"5";"4";"5";"5";"5";"5";"2";"3";"3";"7";"3";"3";"4";"5";"5";"5";"5";"4";"5";"0";"0";"5";"4";"0";"5";"5";"5";"5";"5";"3";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"5368907711";"97861900";"2017-05-26 20:20:22";"2017-05-26 20:25:52";"152.201.1.112";"Login estudiante11105";"";"";"";"4";"3";"3";"2";"4";"2";"3";"3";"3";"3";"3";"3";"6";"5";"3";"2";"2";"3";"3";"3";"2";"1";"0";"0";"0";"1";"0";"1";"0";"2";"2";"2";"2";"2";"4";"4";"1";"1";"1";"1";"1";"1";"4";
"5368907178";"97861900";"2017-05-26 20:18:09";"2017-05-26 20:24:03";"186.80.168.168";"Login estudiante11103";"";"";"";"3";"4";"3";"5";"4";"3";"5";"5";"5";"0";"0";"0";"5";"4";"3";"4";"5";"5";"5";"2";"5";"4";"0";"0";"0";"5";"0";"3";"4";"5";"4";"4";"5";"3";"5";"5";"5";"4";"4";"5";"2";"4";"5";
"5368907114";"97861900";"2017-05-26 20:18:19";"2017-05-26 20:32:00";"186.29.203.143";"Login estudiante3933";"";"";"";"4";"2";"4";"3";"5";"5";"2";"3";"4";"4";"4";"0";"8";"5";"2";"3";"3";"5";"2";"4";"4";"3";"5";"0";"5";"1";"0";"5";"0";"5";"5";"5";"1";"0";"3";"4";"1";"2";"4";"3";"3";"5";"4";
"5368907087";"97861900";"2017-05-26 20:18:11";"2017-05-26 20:27:03";"191.109.252.141";"Login estudiante16421";"";"";"";"4";"2";"5";"4";"3";"4";"1";"4";"2";"0";"0";"4";"5";"4";"3";"5";"3";"3";"3";"2";"5";"5";"0";"0";"1";"3";"0";"5";"4";"4";"4";"4";"3";"4";"5";"5";"1";"2";"2";"2";"2";"5";"4";
"5368906448";"97861900";"2017-05-26 20:16:28";"2017-05-26 20:25:56";"186.29.98.229";"Login estudiante16422";"";"";"";"5";"3";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"9";"4";"5";"5";"5";"5";"5";"5";"5";"3";"5";"5";"5";"5";"0";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"5368906383";"97861900";"2017-05-26 20:16:13";"2017-05-26 20:25:38";"190.156.118.210";"Login estudiante16423";"";"";"";"2";"1";"3";"4";"4";"4";"1";"2";"2";"2";"2";"2";"4";"4";"2";"3";"1";"4";"3";"2";"2";"1";"0";"3";"0";"4";"0";"1";"0";"2";"2";"2";"1";"1";"4";"4";"4";"1";"1";"3";"2";"2";"4";
"5368906008";"97861900";"2017-05-26 20:13:20";"2017-05-26 20:20:51";"190.157.119.106";"Login estudiante16368";"";"";"";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"11";"4";"5";"5";"5";"5";"5";"5";"4";"5";"0";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"4";
"5368905801";"97861900";"2017-05-26 20:13:46";"2017-05-26 20:20:36";"186.85.171.235";"Login estudiante11311";"";"";"";"5";"4";"5";"3";"4";"4";"1";"5";"4";"0";"0";"0";"12";"4";"4";"5";"4";"4";"5";"4";"3";"2";"0";"0";"0";"5";"0";"4";"3";"4";"4";"0";"4";"4";"4";"5";"4";"4";"3";"5";"4";"4";"3";
"5368905758";"97861900";"2017-05-26 20:13:54";"2017-05-26 20:23:40";"186.155.88.159";"Login estudiante12352";"";"";"";"3";"4";"4";"2";"1";"2";"2";"2";"4";"3";"3";"2";"11";"5";"3";"2";"2";"3";"4";"3";"4";"5";"0";"0";"3";"2";"0";"5";"5";"2";"2";"3";"3";"4";"4";"5";"1";"3";"3";"4";"2";"2";"5";
"5368905408";"97861900";"2017-05-26 20:12:42";"2017-05-26 20:16:07";"186.146.9.36";"Login estudiante4015";"";"";"";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"3";"3";"5";"5";"5";"5";"5";"5";"5";"2";"3";"4";"1";"5";"0";"5";"3";"4";"4";"4";"4";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"5368905007";"97861900";"2017-05-26 20:11:12";"2017-05-26 20:22:46";"186.154.176.74";"Login estudiante16424";"";"";"";"0";"0";"5";"5";"5";"2";"5";"5";"5";"0";"5";"5";"11";"4";"0";"5";"2";"2";"2";"4";"4";"4";"0";"0";"0";"2";"0";"3";"5";"4";"4";"4";"0";"4";"4";"4";"3";"4";"4";"4";"4";"4";"4";
"5368904857";"97861900";"2017-05-26 20:10:59";"2017-05-26 20:21:20";"201.244.240.215";"Login estudiante13319";"";"";"";"4";"4";"5";"4";"5";"5";"5";"5";"5";"0";"0";"3";"7";"4";"3";"5";"4";"3";"4";"3";"5";"5";"0";"0";"3";"4";"0";"5";"5";"5";"4";"5";"1";"1";"5";"5";"3";"4";"4";"4";"2";"2";"5";
"5368904827";"97861900";"2017-05-26 20:11:10";"2017-05-26 20:14:25";"186.87.129.125";"Login estudiante6835";"";"";"";"3";"3";"3";"3";"3";"3";"3";"2";"2";"2";"2";"2";"3";"4";"4";"3";"3";"3";"3";"3";"2";"3";"0";"3";"0";"2";"0";"3";"2";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"4";
"5368904426";"97861900";"2017-05-26 20:09:46";"2017-05-26 21:36:07";"190.25.11.192";"Login estudiante8358";"";"";"";"0";"0";"5";"4";"5";"2";"0";"0";"2";"0";"0";"0";"4";"3";"0";"2";"5";"3";"4";"3";"4";"4";"0";"0";"1";"4";"0";"2";"5";"5";"5";"5";"0";"4";"5";"5";"4";"4";"3";"5";"4";"5";"5";
"5368904161";"97861900";"2017-05-26 20:09:07";"2017-05-26 20:17:16";"181.54.13.23";"Login estudiante16425";"";"";"";"4";"4";"5";"5";"4";"2";"3";"3";"4";"3";"3";"4";"16";"5";"3";"3";"4";"4";"3";"4";"3";"5";"0";"0";"";"3";"0";"4";"3";"5";"5";"4";"4";"4";"4";"5";"4";"4";"4";"4";"3";"3";"4";
"5368904129";"97861900";"2017-05-26 20:09:08";"2017-05-26 20:35:09";"186.30.62.253";"Login estudiante8429";"";"";"";"2";"2";"4";"4";"4";"4";"3";"4";"3";"0";"0";"2";"7";"5";"2";"4";"4";"2";"2";"4";"4";"4";"0";"0";"4";"3";"0";"5";"0";"4";"4";"4";"4";"2";"4";"4";"4";"1";"2";"1";"1";"2";"4";
"5368904007";"97861900";"2017-05-26 20:08:27";"2017-05-26 20:17:50";"201.244.240.215";"Login estudiante11098";"";"";"";"2";"4";"5";"4";"4";"4";"4";"4";"5";"4";"4";"3";"2";"3";"2";"4";"4";"4";"4";"4";"5";"5";"4";"0";"0";"5";"0";"3";"0";"4";"4";"3";"3";"5";"5";"4";"5";"4";"2";"4";"2";"4";"4";
"5368903411";"97861900";"2017-05-26 20:06:33";"2017-05-26 20:07:38";"157.253.142.10";"Login estudiante16426";"";"";"";"2";"3";"3";"2";"3";"3";"3";"2";"3";"3";"4";"4";"9";"3";"3";"3";"4";"4";"3";"4";"3";"4";"4";"4";"4";"4";"4";"4";"4";"3";"4";"4";"5";"4";"3";"3";"3";"3";"4";"4";"4";"4";"3";
"5368903336";"97861900";"2017-05-26 20:06:23";"2017-05-26 20:17:23";"191.70.181.196";"Login estudiante16427";"";"";"";"4";"4";"4";"1";"2";"2";"2";"4";"4";"4";"4";"1";"5";"4";"4";"2";"2";"4";"2";"2";"2";"4";"3";"0";"2";"2";"4";"4";"3";"2";"2";"2";"1";"2";"4";"4";"1";"1";"1";"1";"1";"2";"2";
"5368902878";"97861900";"2017-05-26 20:04:50";"2017-05-26 20:10:54";"190.157.127.60";"Login estudiante10687";"";"";"";"3";"2";"4";"4";"3";"2";"5";"2";"3";"3";"3";"2";"6";"4";"2";"2";"2";"3";"2";"4";"2";"1";"3";"3";"0";"3";"0";"2";"3";"3";"3";"3";"3";"3";"4";"4";"2";"3";"3";"4";"3";"3";"4";
"5368902756";"97861900";"2017-05-26 20:04:33";"2017-05-26 20:10:25";"200.119.63.158";"Login estudiante6595";"";"";"";"4";"4";"3";"3";"2";"4";"4";"4";"5";"0";"0";"4";"4";"4";"4";"4";"4";"4";"4";"3";"5";"4";"4";"4";"5";"5";"5";"5";"4";"5";"5";"5";"3";"5";"4";"4";"4";"5";"4";"4";"5";"5";"5";
"5368902482";"97861900";"2017-05-26 20:03:38";"2017-05-26 20:11:53";"181.61.9.199";"Login estudiante16428";"";"";"";"3";"4";"5";"4";"4";"4";"0";"4";"4";"0";"0";"0";"6";"5";"0";"4";"4";"4";"5";"4";"4";"2";"0";"0";"";"3";"0";"5";"4";"5";"4";"3";"0";"0";"4";"4";"2";"4";"4";"4";"4";"4";"4";
"5368902412";"97861900";"2017-05-26 20:03:13";"2017-05-26 20:17:00";"186.144.30.156";"Login estudiante8566";"";"";"";"3";"3";"4";"4";"4";"2";"2";"1";"1";"0";"0";"4";"11";"4";"3";"4";"2";"0";"0";"4";"2";"5";"0";"0";"0";"4";"0";"3";"5";"4";"4";"4";"0";"3";"4";"4";"4";"2";"2";"2";"2";"1";"4";
"5368902397";"97861900";"2017-05-26 20:02:54";"2017-05-26 20:14:00";"186.155.110.209";"Login estudiante13736";"";"";"";"5";"5";"5";"5";"5";"4";"5";"5";"3";"5";"4";"3";"10";"5";"2";"5";"3";"4";"4";"4";"2";"4";"0";"0";"2";"4";"0";"1";"5";"4";"4";"5";"3";"4";"5";"5";"3";"3";"2";"2";"3";"5";"5";
"5368901798";"97861900";"2017-05-26 20:01:17";"2017-05-26 20:08:10";"152.201.219.12";"Login estudiante3823";"";"";"";"4";"4";"4";"4";"5";"3";"3";"4";"4";"0";"0";"3";"7";"3";"0";"4";"4";"4";"4";"4";"4";"3";"4";"0";"0";"0";"0";"0";"0";"5";"4";"4";"3";"4";"4";"5";"4";"3";"3";"4";"2";"3";"3";
"5368901500";"97861900";"2017-05-26 19:52:47";"2017-05-26 23:09:06";"152.201.197.40";"Login estudiante16429";"";"";"";"3";"3";"4";"4";"5";"5";"5";"4";"4";"4";"4";"4";"11";"5";"2";"4";"4";"4";"4";"4";"4";"5";"0";"0";"0";"5";"0";"5";"5";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"5";
